Id,UTC,UTCMilliseconds,PCLocalTime,PCTime,UpdateOf,Sensor_0_Raw,Sensor_0_Depth
2396,2017-10-19 13:31:58.780,780,2017-10-19 13:31:58.780,2017-10-19 13:31:58.780,0,-1.38916015625,-49.4840087890625
2397,2017-10-19 13:32:08.780,780,2017-10-19 13:32:08.780,2017-10-19 13:32:08.780,0,-1.38916015625,-49.4840087890625
2398,2017-10-19 13:32:18.788,788,2017-10-19 13:32:18.788,2017-10-19 13:32:18.788,0,-1.38916015625,-49.4840087890625
2399,2017-10-19 13:32:28.789,789,2017-10-19 13:32:28.789,2017-10-19 13:32:28.790,0,-1.390380859375,-49.499548339843756
2400,2017-10-19 13:32:38.789,789,2017-10-19 13:32:38.789,2017-10-19 13:32:38.790,0,-1.390380859375,-49.499548339843756
2401,2017-10-19 13:32:48.789,789,2017-10-19 13:32:48.789,2017-10-19 13:32:48.789,0,-1.390380859375,-49.499548339843756
2402,2017-10-19 13:32:58.790,790,2017-10-19 13:32:58.790,2017-10-19 13:32:58.790,0,-1.390380859375,-49.499548339843756
2403,2017-10-19 13:33:08.790,790,2017-10-19 13:33:08.790,2017-10-19 13:33:08.791,0,-1.390380859375,-49.499548339843756
2404,2017-10-19 13:33:18.791,791,2017-10-19 13:33:18.791,2017-10-19 13:33:18.791,0,-1.390380859375,-49.499548339843756
2405,2017-10-19 13:33:28.791,791,2017-10-19 13:33:28.791,2017-10-19 13:33:28.791,0,-1.38916015625,-49.4840087890625
2406,2017-10-19 13:33:38.791,791,2017-10-19 13:33:38.791,2017-10-19 13:33:38.791,0,-1.390380859375,-49.499548339843756
2407,2017-10-19 13:33:48.800,800,2017-10-19 13:33:48.800,2017-10-19 13:33:48.800,0,-1.390380859375,-49.499548339843756
2408,2017-10-19 13:33:58.800,800,2017-10-19 13:33:58.800,2017-10-19 13:33:58.800,0,-1.38916015625,-49.4840087890625
2409,2017-10-19 13:34:08.800,800,2017-10-19 13:34:08.800,2017-10-19 13:34:08.800,0,-1.38916015625,-49.4840087890625
2410,2017-10-19 13:34:18.800,800,2017-10-19 13:34:18.800,2017-10-19 13:34:18.801,0,-1.390380859375,-49.499548339843756
2411,2017-10-19 13:34:28.800,800,2017-10-19 13:34:28.800,2017-10-19 13:34:28.801,0,-1.38916015625,-49.4840087890625
2412,2017-10-19 13:34:38.801,801,2017-10-19 13:34:38.801,2017-10-19 13:34:38.801,0,-1.38916015625,-49.4840087890625
2413,2017-10-19 13:34:48.801,801,2017-10-19 13:34:48.801,2017-10-19 13:34:48.802,0,-1.390380859375,-49.499548339843756
2414,2017-10-19 13:34:58.802,802,2017-10-19 13:34:58.802,2017-10-19 13:34:58.803,0,-1.390380859375,-49.499548339843756
2415,2017-10-19 13:35:08.802,802,2017-10-19 13:35:08.802,2017-10-19 13:35:08.802,0,-1.38916015625,-49.4840087890625
2416,2017-10-19 13:35:18.802,802,2017-10-19 13:35:18.802,2017-10-19 13:35:18.802,0,-1.390380859375,-49.499548339843756
2417,2017-10-19 13:35:28.803,803,2017-10-19 13:35:28.803,2017-10-19 13:35:28.803,0,-1.38916015625,-49.4840087890625
2418,2017-10-19 13:35:38.803,803,2017-10-19 13:35:38.803,2017-10-19 13:35:38.804,0,-1.390380859375,-49.499548339843756
2419,2017-10-19 13:35:48.803,803,2017-10-19 13:35:48.803,2017-10-19 13:35:48.804,0,-1.38916015625,-49.4840087890625
2420,2017-10-19 13:35:58.803,803,2017-10-19 13:35:58.803,2017-10-19 13:35:58.804,0,-1.390380859375,-49.499548339843756
2421,2017-10-19 13:36:08.812,812,2017-10-19 13:36:08.812,2017-10-19 13:36:08.812,0,-1.390380859375,-49.499548339843756
2422,2017-10-19 13:36:18.812,812,2017-10-19 13:36:18.812,2017-10-19 13:36:18.813,0,-1.38916015625,-49.4840087890625
2423,2017-10-19 13:36:28.813,813,2017-10-19 13:36:28.813,2017-10-19 13:36:28.813,0,-1.390380859375,-49.499548339843756
2424,2017-10-19 13:36:38.813,813,2017-10-19 13:36:38.813,2017-10-19 13:36:38.813,0,-1.390380859375,-49.499548339843756
2425,2017-10-19 13:36:48.813,813,2017-10-19 13:36:48.813,2017-10-19 13:36:48.814,0,-1.390380859375,-49.499548339843756
2426,2017-10-19 13:36:58.814,814,2017-10-19 13:36:58.814,2017-10-19 13:36:58.814,0,-1.38916015625,-49.4840087890625
2427,2017-10-19 13:37:08.814,814,2017-10-19 13:37:08.814,2017-10-19 13:37:08.815,0,-1.390380859375,-49.499548339843756
2428,2017-10-19 13:37:18.815,815,2017-10-19 13:37:18.815,2017-10-19 13:37:18.815,0,-1.390380859375,-49.499548339843756
2429,2017-10-19 13:37:28.814,814,2017-10-19 13:37:28.814,2017-10-19 13:37:28.815,0,-1.38916015625,-49.4840087890625
2430,2017-10-19 13:37:38.815,815,2017-10-19 13:37:38.815,2017-10-19 13:37:38.816,0,-1.38916015625,-49.4840087890625
2431,2017-10-19 13:37:48.815,815,2017-10-19 13:37:48.815,2017-10-19 13:37:48.816,0,-1.390380859375,-49.499548339843756
2432,2017-10-19 13:37:58.816,816,2017-10-19 13:37:58.816,2017-10-19 13:37:58.816,0,-1.390380859375,-49.499548339843756
2433,2017-10-19 13:38:08.816,816,2017-10-19 13:38:08.816,2017-10-19 13:38:08.816,0,-1.38916015625,-49.4840087890625
2434,2017-10-19 13:38:18.817,817,2017-10-19 13:38:18.817,2017-10-19 13:38:18.817,0,-1.390380859375,-49.499548339843756
2435,2017-10-19 13:38:28.816,816,2017-10-19 13:38:28.816,2017-10-19 13:38:28.817,0,-1.38916015625,-49.4840087890625
2436,2017-10-19 13:38:38.825,825,2017-10-19 13:38:38.825,2017-10-19 13:38:38.825,0,-1.390380859375,-49.499548339843756
2437,2017-10-19 13:38:48.825,825,2017-10-19 13:38:48.825,2017-10-19 13:38:48.826,0,-1.38916015625,-49.4840087890625
2438,2017-10-19 13:38:58.825,825,2017-10-19 13:38:58.825,2017-10-19 13:38:58.826,0,-1.390380859375,-49.499548339843756
2439,2017-10-19 13:39:08.826,826,2017-10-19 13:39:08.826,2017-10-19 13:39:08.827,0,-1.38916015625,-49.4840087890625
2440,2017-10-19 13:39:18.827,827,2017-10-19 13:39:18.827,2017-10-19 13:39:18.827,0,-1.38916015625,-49.4840087890625
2441,2017-10-19 13:39:28.826,826,2017-10-19 13:39:28.826,2017-10-19 13:39:28.827,0,-1.390380859375,-49.499548339843756
2442,2017-10-19 13:39:38.827,827,2017-10-19 13:39:38.827,2017-10-19 13:39:38.827,0,-1.3916015625,-49.515087890625
2443,2017-10-19 13:39:48.827,827,2017-10-19 13:39:48.827,2017-10-19 13:39:48.828,0,-1.390380859375,-49.499548339843756
2444,2017-10-19 13:39:58.827,827,2017-10-19 13:39:58.827,2017-10-19 13:39:58.828,0,-1.390380859375,-49.499548339843756
2445,2017-10-19 13:40:08.828,828,2017-10-19 13:40:08.828,2017-10-19 13:40:08.829,0,-1.38916015625,-49.4840087890625
2446,2017-10-19 13:40:18.828,828,2017-10-19 13:40:18.828,2017-10-19 13:40:18.829,0,-1.390380859375,-49.499548339843756
2447,2017-10-19 13:40:28.828,828,2017-10-19 13:40:28.828,2017-10-19 13:40:28.829,0,-1.390380859375,-49.499548339843756
2448,2017-10-19 13:40:38.829,829,2017-10-19 13:40:38.829,2017-10-19 13:40:38.830,0,-1.390380859375,-49.499548339843756
2449,2017-10-19 13:40:48.838,838,2017-10-19 13:40:48.838,2017-10-19 13:40:48.838,0,-1.390380859375,-49.499548339843756
2450,2017-10-19 13:40:58.838,838,2017-10-19 13:40:58.838,2017-10-19 13:40:58.838,0,-1.390380859375,-49.499548339843756
2451,2017-10-19 13:41:08.838,838,2017-10-19 13:41:08.838,2017-10-19 13:41:08.838,0,-1.38916015625,-49.4840087890625
2452,2017-10-19 13:41:18.838,838,2017-10-19 13:41:18.838,2017-10-19 13:41:18.839,0,-1.390380859375,-49.499548339843756
2453,2017-10-19 13:41:28.838,838,2017-10-19 13:41:28.838,2017-10-19 13:41:28.839,0,-1.38916015625,-49.4840087890625
2454,2017-10-19 13:41:38.839,839,2017-10-19 13:41:38.839,2017-10-19 13:41:38.840,0,-1.390380859375,-49.499548339843756
2455,2017-10-19 13:41:48.839,839,2017-10-19 13:41:48.839,2017-10-19 13:41:48.839,0,-1.390380859375,-49.499548339843756
2456,2017-10-19 13:41:58.840,840,2017-10-19 13:41:58.840,2017-10-19 13:41:58.840,0,-1.390380859375,-49.499548339843756
2457,2017-10-19 13:42:08.840,840,2017-10-19 13:42:08.840,2017-10-19 13:42:08.840,0,-1.38916015625,-49.4840087890625
2458,2017-10-19 13:42:18.840,840,2017-10-19 13:42:18.840,2017-10-19 13:42:18.841,0,-1.38916015625,-49.4840087890625
2459,2017-10-19 13:42:28.840,840,2017-10-19 13:42:28.840,2017-10-19 13:42:28.841,0,-1.38916015625,-49.4840087890625
2460,2017-10-19 13:42:38.841,841,2017-10-19 13:42:38.841,2017-10-19 13:42:38.842,0,-1.390380859375,-49.499548339843756
2461,2017-10-19 13:42:48.841,841,2017-10-19 13:42:48.841,2017-10-19 13:42:48.842,0,-1.390380859375,-49.499548339843756
2462,2017-10-19 13:42:58.850,850,2017-10-19 13:42:58.850,2017-10-19 13:42:58.850,0,-1.390380859375,-49.499548339843756
2463,2017-10-19 13:43:08.849,849,2017-10-19 13:43:08.849,2017-10-19 13:43:08.850,0,-1.38916015625,-49.4840087890625
2464,2017-10-19 13:43:18.850,850,2017-10-19 13:43:18.850,2017-10-19 13:43:18.851,0,-1.390380859375,-49.499548339843756
2465,2017-10-19 13:43:28.851,851,2017-10-19 13:43:28.851,2017-10-19 13:43:28.851,0,-1.390380859375,-49.499548339843756
2466,2017-10-19 13:43:38.851,851,2017-10-19 13:43:38.851,2017-10-19 13:43:38.852,0,-1.390380859375,-49.499548339843756
2467,2017-10-19 13:43:48.851,851,2017-10-19 13:43:48.851,2017-10-19 13:43:48.852,0,-1.38916015625,-49.4840087890625
2468,2017-10-19 13:43:58.851,851,2017-10-19 13:43:58.851,2017-10-19 13:43:58.852,0,-1.390380859375,-49.499548339843756
2469,2017-10-19 13:44:08.852,852,2017-10-19 13:44:08.852,2017-10-19 13:44:08.853,0,-1.390380859375,-49.499548339843756
2470,2017-10-19 13:44:18.852,852,2017-10-19 13:44:18.852,2017-10-19 13:44:18.853,0,-1.390380859375,-49.499548339843756
2471,2017-10-19 13:44:28.852,852,2017-10-19 13:44:28.852,2017-10-19 13:44:28.853,0,-1.38916015625,-49.4840087890625
2472,2017-10-19 13:44:38.861,861,2017-10-19 13:44:38.861,2017-10-19 13:44:38.861,0,-1.390380859375,-49.499548339843756
2473,2017-10-19 13:44:48.862,862,2017-10-19 13:44:48.862,2017-10-19 13:44:48.862,0,-1.390380859375,-49.499548339843756
2474,2017-10-19 13:44:58.861,861,2017-10-19 13:44:58.861,2017-10-19 13:44:58.862,0,-1.390380859375,-49.499548339843756
2475,2017-10-19 13:45:08.862,862,2017-10-19 13:45:08.862,2017-10-19 13:45:08.862,0,-1.390380859375,-49.499548339843756
2476,2017-10-19 13:45:18.862,862,2017-10-19 13:45:18.862,2017-10-19 13:45:18.862,0,-1.38916015625,-49.4840087890625
2477,2017-10-19 13:45:28.863,863,2017-10-19 13:45:28.863,2017-10-19 13:45:28.863,0,-1.390380859375,-49.499548339843756
2478,2017-10-19 13:45:38.863,863,2017-10-19 13:45:38.863,2017-10-19 13:45:38.864,0,-1.38916015625,-49.4840087890625
2479,2017-10-19 13:45:48.863,863,2017-10-19 13:45:48.863,2017-10-19 13:45:48.864,0,-1.390380859375,-49.499548339843756
2480,2017-10-19 13:45:58.863,863,2017-10-19 13:45:58.863,2017-10-19 13:45:58.864,0,-1.38916015625,-49.4840087890625
2481,2017-10-19 13:46:08.863,863,2017-10-19 13:46:08.863,2017-10-19 13:46:08.864,0,-1.390380859375,-49.499548339843756
2482,2017-10-19 13:46:18.873,873,2017-10-19 13:46:18.873,2017-10-19 13:46:18.873,0,-1.38916015625,-49.4840087890625
2483,2017-10-19 13:46:28.873,873,2017-10-19 13:46:28.873,2017-10-19 13:46:28.873,0,-1.38916015625,-49.4840087890625
2484,2017-10-19 13:46:38.873,873,2017-10-19 13:46:38.873,2017-10-19 13:46:38.873,0,-1.38916015625,-49.4840087890625
2485,2017-10-19 13:46:48.873,873,2017-10-19 13:46:48.873,2017-10-19 13:46:48.874,0,-1.38916015625,-49.4840087890625
2486,2017-10-19 13:46:58.873,873,2017-10-19 13:46:58.873,2017-10-19 13:46:58.874,0,-1.390380859375,-49.499548339843756
2487,2017-10-19 13:47:08.874,874,2017-10-19 13:47:08.874,2017-10-19 13:47:08.874,0,-1.38916015625,-49.4840087890625
2488,2017-10-19 13:47:18.874,874,2017-10-19 13:47:18.874,2017-10-19 13:47:18.875,0,-1.390380859375,-49.499548339843756
2489,2017-10-19 13:47:28.874,874,2017-10-19 13:47:28.874,2017-10-19 13:47:28.875,0,-1.38916015625,-49.4840087890625
2490,2017-10-19 13:47:38.874,874,2017-10-19 13:47:38.874,2017-10-19 13:47:38.875,0,-1.390380859375,-49.499548339843756
2491,2017-10-19 13:47:48.875,875,2017-10-19 13:47:48.875,2017-10-19 13:47:48.876,0,-1.38916015625,-49.4840087890625
2492,2017-10-19 13:47:58.875,875,2017-10-19 13:47:58.875,2017-10-19 13:47:58.876,0,-1.38916015625,-49.4840087890625
2493,2017-10-19 13:48:08.876,876,2017-10-19 13:48:08.876,2017-10-19 13:48:08.876,0,-1.38916015625,-49.4840087890625
2494,2017-10-19 13:48:18.884,884,2017-10-19 13:48:18.884,2017-10-19 13:48:18.885,0,-1.390380859375,-49.499548339843756
2495,2017-10-19 13:48:28.885,885,2017-10-19 13:48:28.885,2017-10-19 13:48:28.886,0,-1.390380859375,-49.499548339843756
2496,2017-10-19 13:48:38.885,885,2017-10-19 13:48:38.885,2017-10-19 13:48:38.885,0,-1.38916015625,-49.4840087890625
2497,2017-10-19 13:48:48.886,886,2017-10-19 13:48:48.886,2017-10-19 13:48:48.886,0,-1.390380859375,-49.499548339843756
2498,2017-10-19 13:48:58.886,886,2017-10-19 13:48:58.886,2017-10-19 13:48:58.886,0,-1.390380859375,-49.499548339843756
2499,2017-10-19 13:49:08.886,886,2017-10-19 13:49:08.886,2017-10-19 13:49:08.887,0,-1.38916015625,-49.4840087890625
2500,2017-10-19 13:49:18.886,886,2017-10-19 13:49:18.886,2017-10-19 13:49:18.886,0,-1.390380859375,-49.499548339843756
2501,2017-10-19 13:49:28.887,887,2017-10-19 13:49:28.887,2017-10-19 13:49:28.887,0,-1.38916015625,-49.4840087890625
2502,2017-10-19 13:49:38.886,886,2017-10-19 13:49:38.886,2017-10-19 13:49:38.887,0,-1.38916015625,-49.4840087890625
2503,2017-10-19 13:49:48.887,887,2017-10-19 13:49:48.887,2017-10-19 13:49:48.887,0,-1.38916015625,-49.4840087890625
2504,2017-10-19 13:49:58.887,887,2017-10-19 13:49:58.887,2017-10-19 13:49:58.888,0,-1.390380859375,-49.499548339843756
2505,2017-10-19 13:50:08.888,888,2017-10-19 13:50:08.888,2017-10-19 13:50:08.889,0,-1.38916015625,-49.4840087890625
2506,2017-10-19 13:50:18.889,889,2017-10-19 13:50:18.889,2017-10-19 13:50:18.889,0,-1.390380859375,-49.499548339843756
2507,2017-10-19 13:50:28.889,889,2017-10-19 13:50:28.889,2017-10-19 13:50:28.890,0,-1.38916015625,-49.4840087890625
2508,2017-10-19 13:50:38.889,889,2017-10-19 13:50:38.889,2017-10-19 13:50:38.890,0,-1.390380859375,-49.499548339843756
2509,2017-10-19 13:50:48.897,897,2017-10-19 13:50:48.897,2017-10-19 13:50:48.897,0,-1.38916015625,-49.4840087890625
2510,2017-10-19 13:50:58.898,898,2017-10-19 13:50:58.898,2017-10-19 13:50:58.898,0,-1.38916015625,-49.4840087890625
2511,2017-10-19 13:51:08.898,898,2017-10-19 13:51:08.898,2017-10-19 13:51:08.898,0,-1.38916015625,-49.4840087890625
2512,2017-10-19 13:51:18.898,898,2017-10-19 13:51:18.898,2017-10-19 13:51:18.898,0,-1.390380859375,-49.499548339843756
2513,2017-10-19 13:51:28.899,899,2017-10-19 13:51:28.899,2017-10-19 13:51:28.899,0,-1.390380859375,-49.499548339843756
2514,2017-10-19 13:51:38.899,899,2017-10-19 13:51:38.899,2017-10-19 13:51:38.900,0,-1.390380859375,-49.499548339843756
2515,2017-10-19 13:51:48.899,899,2017-10-19 13:51:48.899,2017-10-19 13:51:48.899,0,-1.38916015625,-49.4840087890625
2516,2017-10-19 13:51:58.899,899,2017-10-19 13:51:58.899,2017-10-19 13:51:58.900,0,-1.390380859375,-49.499548339843756
2517,2017-10-19 13:52:08.900,900,2017-10-19 13:52:08.900,2017-10-19 13:52:08.901,0,-1.390380859375,-49.499548339843756
2518,2017-10-19 13:52:18.900,900,2017-10-19 13:52:18.900,2017-10-19 13:52:18.901,0,-1.390380859375,-49.499548339843756
2519,2017-10-19 13:52:28.901,901,2017-10-19 13:52:28.901,2017-10-19 13:52:28.902,0,-1.390380859375,-49.499548339843756
2520,2017-10-19 13:52:38.909,909,2017-10-19 13:52:38.909,2017-10-19 13:52:38.909,0,-1.38916015625,-49.4840087890625
2521,2017-10-19 13:52:48.910,910,2017-10-19 13:52:48.910,2017-10-19 13:52:48.910,0,-1.390380859375,-49.499548339843756
2522,2017-10-19 13:52:58.910,910,2017-10-19 13:52:58.910,2017-10-19 13:52:58.910,0,-1.3916015625,-49.515087890625
2523,2017-10-19 13:53:08.910,910,2017-10-19 13:53:08.910,2017-10-19 13:53:08.910,0,-1.38916015625,-49.4840087890625
2524,2017-10-19 13:53:18.910,910,2017-10-19 13:53:18.910,2017-10-19 13:53:18.911,0,-1.390380859375,-49.499548339843756
2525,2017-10-19 13:53:28.911,911,2017-10-19 13:53:28.911,2017-10-19 13:53:28.911,0,-1.38916015625,-49.4840087890625
2526,2017-10-19 13:53:38.911,911,2017-10-19 13:53:38.911,2017-10-19 13:53:38.911,0,-1.390380859375,-49.499548339843756
2527,2017-10-19 13:53:48.912,912,2017-10-19 13:53:48.912,2017-10-19 13:53:48.912,0,-1.3916015625,-49.515087890625
2528,2017-10-19 13:53:58.911,911,2017-10-19 13:53:58.911,2017-10-19 13:53:58.912,0,-1.390380859375,-49.499548339843756
2529,2017-10-19 13:54:08.912,912,2017-10-19 13:54:08.912,2017-10-19 13:54:08.912,0,-1.390380859375,-49.499548339843756
2530,2017-10-19 13:54:18.912,912,2017-10-19 13:54:18.912,2017-10-19 13:54:18.913,0,-1.38916015625,-49.4840087890625
2531,2017-10-19 13:54:28.913,913,2017-10-19 13:54:28.913,2017-10-19 13:54:28.913,0,-1.38916015625,-49.4840087890625
2532,2017-10-19 13:54:38.912,912,2017-10-19 13:54:38.912,2017-10-19 13:54:38.913,0,-1.390380859375,-49.499548339843756
2533,2017-10-19 13:54:48.921,921,2017-10-19 13:54:48.921,2017-10-19 13:54:48.921,0,-1.38916015625,-49.4840087890625
2534,2017-10-19 13:54:58.914,914,2017-10-19 13:54:58.914,2017-10-19 13:54:58.914,0,-1.390380859375,-49.499548339843756
2535,2017-10-19 13:55:08.914,914,2017-10-19 13:55:08.914,2017-10-19 13:55:08.915,0,-1.38916015625,-49.4840087890625
2536,2017-10-19 13:55:18.923,923,2017-10-19 13:55:18.923,2017-10-19 13:55:18.923,0,-1.390380859375,-49.499548339843756
2537,2017-10-19 13:55:28.922,922,2017-10-19 13:55:28.922,2017-10-19 13:55:28.923,0,-1.390380859375,-49.499548339843756
2538,2017-10-19 13:55:38.923,923,2017-10-19 13:55:38.923,2017-10-19 13:55:38.923,0,-1.390380859375,-49.499548339843756
2539,2017-10-19 13:55:48.923,923,2017-10-19 13:55:48.923,2017-10-19 13:55:48.923,0,-1.38916015625,-49.4840087890625
2540,2017-10-19 13:55:58.924,924,2017-10-19 13:55:58.924,2017-10-19 13:55:58.924,0,-1.38916015625,-49.4840087890625
2541,2017-10-19 13:56:08.924,924,2017-10-19 13:56:08.924,2017-10-19 13:56:08.924,0,-1.390380859375,-49.499548339843756
2542,2017-10-19 13:56:18.924,924,2017-10-19 13:56:18.924,2017-10-19 13:56:18.925,0,-1.390380859375,-49.499548339843756
2543,2017-10-19 13:56:28.933,933,2017-10-19 13:56:28.933,2017-10-19 13:56:28.933,0,-1.390380859375,-49.499548339843756
2544,2017-10-19 13:56:38.933,933,2017-10-19 13:56:38.933,2017-10-19 13:56:38.934,0,-1.390380859375,-49.499548339843756
2545,2017-10-19 13:56:48.933,933,2017-10-19 13:56:48.933,2017-10-19 13:56:48.934,0,-1.390380859375,-49.499548339843756
2546,2017-10-19 13:56:58.934,934,2017-10-19 13:56:58.934,2017-10-19 13:56:58.935,0,-1.390380859375,-49.499548339843756
2547,2017-10-19 13:57:08.934,934,2017-10-19 13:57:08.934,2017-10-19 13:57:08.935,0,-1.390380859375,-49.499548339843756
2548,2017-10-19 13:57:18.934,934,2017-10-19 13:57:18.934,2017-10-19 13:57:18.935,0,-1.390380859375,-49.499548339843756
2549,2017-10-19 13:57:28.935,935,2017-10-19 13:57:28.935,2017-10-19 13:57:28.935,0,-1.38916015625,-49.4840087890625
2550,2017-10-19 13:57:38.935,935,2017-10-19 13:57:38.935,2017-10-19 13:57:38.935,0,-1.390380859375,-49.499548339843756
2551,2017-10-19 13:57:48.936,936,2017-10-19 13:57:48.936,2017-10-19 13:57:48.936,0,-1.38916015625,-49.4840087890625
2552,2017-10-19 13:57:58.935,935,2017-10-19 13:57:58.935,2017-10-19 13:57:58.936,0,-1.390380859375,-49.499548339843756
2553,2017-10-19 13:58:08.936,936,2017-10-19 13:58:08.936,2017-10-19 13:58:08.937,0,-1.38916015625,-49.4840087890625
2554,2017-10-19 13:58:18.944,944,2017-10-19 13:58:18.944,2017-10-19 13:58:18.944,0,-1.390380859375,-49.499548339843756
2555,2017-10-19 13:58:28.945,945,2017-10-19 13:58:28.945,2017-10-19 13:58:28.945,0,-1.38916015625,-49.4840087890625
2556,2017-10-19 13:58:38.945,945,2017-10-19 13:58:38.945,2017-10-19 13:58:38.945,0,-1.38916015625,-49.4840087890625
2557,2017-10-19 13:58:48.946,946,2017-10-19 13:58:48.946,2017-10-19 13:58:48.946,0,-1.390380859375,-49.499548339843756
2558,2017-10-19 13:58:58.945,945,2017-10-19 13:58:58.945,2017-10-19 13:58:58.946,0,-1.390380859375,-49.499548339843756
2559,2017-10-19 13:59:08.946,946,2017-10-19 13:59:08.946,2017-10-19 13:59:08.946,0,-1.390380859375,-49.499548339843756
2560,2017-10-19 13:59:18.946,946,2017-10-19 13:59:18.946,2017-10-19 13:59:18.947,0,-1.38916015625,-49.4840087890625
2561,2017-10-19 13:59:28.947,947,2017-10-19 13:59:28.947,2017-10-19 13:59:28.947,0,-1.390380859375,-49.499548339843756
2562,2017-10-19 13:59:38.947,947,2017-10-19 13:59:38.947,2017-10-19 13:59:38.947,0,-1.390380859375,-49.499548339843756
2563,2017-10-19 13:59:48.947,947,2017-10-19 13:59:48.947,2017-10-19 13:59:48.947,0,-1.390380859375,-49.499548339843756
2564,2017-10-19 13:59:58.947,947,2017-10-19 13:59:58.947,2017-10-19 13:59:58.948,0,-1.390380859375,-49.499548339843756
2565,2017-10-19 14:00:08.948,948,2017-10-19 14:00:08.948,2017-10-19 14:00:08.948,0,-1.38916015625,-49.4840087890625
2566,2017-10-19 14:00:18.948,948,2017-10-19 14:00:18.948,2017-10-19 14:00:18.948,0,-1.390380859375,-49.499548339843756
2567,2017-10-19 14:00:28.949,949,2017-10-19 14:00:28.949,2017-10-19 14:00:28.949,0,-1.38916015625,-49.4840087890625
2568,2017-10-19 14:00:38.949,949,2017-10-19 14:00:38.949,2017-10-19 14:00:38.949,0,-1.390380859375,-49.499548339843756
2569,2017-10-19 14:00:48.949,949,2017-10-19 14:00:48.949,2017-10-19 14:00:48.949,0,-1.390380859375,-49.499548339843756
2570,2017-10-19 14:00:58.949,949,2017-10-19 14:00:58.949,2017-10-19 14:00:58.950,0,-1.390380859375,-49.499548339843756
2571,2017-10-19 14:01:08.958,958,2017-10-19 14:01:08.958,2017-10-19 14:01:08.958,0,-1.390380859375,-49.499548339843756
2572,2017-10-19 14:01:18.958,958,2017-10-19 14:01:18.958,2017-10-19 14:01:18.959,0,-1.390380859375,-49.499548339843756
2573,2017-10-19 14:01:28.959,959,2017-10-19 14:01:28.959,2017-10-19 14:01:28.960,0,-1.38916015625,-49.4840087890625
2574,2017-10-19 14:01:38.959,959,2017-10-19 14:01:38.959,2017-10-19 14:01:38.960,0,-1.38916015625,-49.4840087890625
2575,2017-10-19 14:01:48.959,959,2017-10-19 14:01:48.959,2017-10-19 14:01:48.959,0,-1.390380859375,-49.499548339843756
2576,2017-10-19 14:01:58.959,959,2017-10-19 14:01:58.959,2017-10-19 14:01:58.960,0,-1.390380859375,-49.499548339843756
2577,2017-10-19 14:02:08.960,960,2017-10-19 14:02:08.960,2017-10-19 14:02:08.961,0,-1.38916015625,-49.4840087890625
2578,2017-10-19 14:02:18.961,961,2017-10-19 14:02:18.961,2017-10-19 14:02:18.961,0,-1.390380859375,-49.499548339843756
2579,2017-10-19 14:02:28.961,961,2017-10-19 14:02:28.961,2017-10-19 14:02:28.961,0,-1.3916015625,-49.515087890625
2580,2017-10-19 14:02:38.961,961,2017-10-19 14:02:38.961,2017-10-19 14:02:38.962,0,-1.390380859375,-49.499548339843756
2581,2017-10-19 14:02:48.969,969,2017-10-19 14:02:48.969,2017-10-19 14:02:48.969,0,-1.390380859375,-49.499548339843756
2582,2017-10-19 14:02:58.970,970,2017-10-19 14:02:58.970,2017-10-19 14:02:58.970,0,-1.390380859375,-49.499548339843756
2583,2017-10-19 14:03:08.970,970,2017-10-19 14:03:08.970,2017-10-19 14:03:08.970,0,-1.390380859375,-49.499548339843756
2584,2017-10-19 14:03:18.970,970,2017-10-19 14:03:18.970,2017-10-19 14:03:18.971,0,-1.390380859375,-49.499548339843756
2585,2017-10-19 14:03:28.971,971,2017-10-19 14:03:28.971,2017-10-19 14:03:28.971,0,-1.390380859375,-49.499548339843756
2586,2017-10-19 14:03:38.971,971,2017-10-19 14:03:38.971,2017-10-19 14:03:38.971,0,-1.390380859375,-49.499548339843756
2587,2017-10-19 14:03:48.971,971,2017-10-19 14:03:48.971,2017-10-19 14:03:48.971,0,-1.390380859375,-49.499548339843756
2588,2017-10-19 14:03:58.971,971,2017-10-19 14:03:58.971,2017-10-19 14:03:58.972,0,-1.390380859375,-49.499548339843756
2589,2017-10-19 14:04:08.972,972,2017-10-19 14:04:08.972,2017-10-19 14:04:08.972,0,-1.38916015625,-49.4840087890625
2590,2017-10-19 14:04:18.973,973,2017-10-19 14:04:18.973,2017-10-19 14:04:18.973,0,-1.38916015625,-49.4840087890625
2591,2017-10-19 14:04:28.973,973,2017-10-19 14:04:28.973,2017-10-19 14:04:28.973,0,-1.390380859375,-49.499548339843756
2592,2017-10-19 14:04:38.973,973,2017-10-19 14:04:38.973,2017-10-19 14:04:38.973,0,-1.38916015625,-49.4840087890625
2593,2017-10-19 14:04:48.973,973,2017-10-19 14:04:48.973,2017-10-19 14:04:48.974,0,-1.390380859375,-49.499548339843756
2594,2017-10-19 14:04:58.982,982,2017-10-19 14:04:58.982,2017-10-19 14:04:58.982,0,-1.390380859375,-49.499548339843756
2595,2017-10-19 14:05:08.982,982,2017-10-19 14:05:08.982,2017-10-19 14:05:08.982,0,-1.38916015625,-49.4840087890625
2596,2017-10-19 14:05:18.983,983,2017-10-19 14:05:18.983,2017-10-19 14:05:18.983,0,-1.390380859375,-49.499548339843756
2597,2017-10-19 14:05:28.982,982,2017-10-19 14:05:28.982,2017-10-19 14:05:28.983,0,-1.390380859375,-49.499548339843756
