Id,UTC,UTCMilliseconds,PCLocalTime,PCTime,GpsDate,GPSTime,Latitude,Longitude,Speed,SpeedType,Heading,HeadingType,TrueHeading,MagneticHeading,MagneticVariation,GPSError,DataStatus
2918,2017-11-08 14:10:12.018,18,2017-11-08 14:10:12.018,2017-11-08 14:10:12.019,2017-11-08 14:09:13.000,140913000,50.251350000000002,-4.24756,1.6510659372227061,N ,282.59399511231851,T ,,,-1.7623518239841296,0,A  
2919,2017-11-08 14:10:23.019,19,2017-11-08 14:10:23.019,2017-11-08 14:10:23.020,2017-11-08 14:09:24.000,140924000,50.251350000000002,-4.2476716666666663,1.2059450374091463,N ,287.36879668472648,T ,,,-1.7623919759501459,0,A  
2920,2017-11-08 14:10:34.015,15,2017-11-08 14:10:34.015,2017-11-08 14:10:34.016,2017-11-08 14:09:35.000,140935000,50.25134666666667,-4.2477866666666664,1.2059450753726284,N ,252.63120395583863,T ,,,-1.7624328707261945,0,A  
2921,2017-11-08 14:10:44.016,16,2017-11-08 14:10:44.016,2017-11-08 14:10:44.017,2017-11-08 14:09:45.000,140945000,50.251341666666669,-4.2478850000000001,1.4272958616999498,N ,255.39077216452827,T ,,,-1.7624675409995618,0,A  
2922,2017-11-08 14:10:54.017,17,2017-11-08 14:10:54.017,2017-11-08 14:10:54.018,2017-11-08 14:09:55.000,140955000,50.251334999999997,-4.2479783333333332,1.3811495493374786,N ,270,T ,,,-1.7625001824475361,0,A  
2923,2017-11-08 14:11:04.018,18,2017-11-08 14:11:04.018,2017-11-08 14:11:04.019,2017-11-08 14:10:05.000,141005000,50.251334999999997,-4.248078333333333,1.6113411409346152,N ,270,T ,,,-1.7625361389644285,0,A  
2924,2017-11-08 14:11:14.020,20,2017-11-08 14:11:14.020,2017-11-08 14:11:14.021,2017-11-08 14:10:15.000,141015000,50.251338333333337,-4.2481833333333334,1.4272959550748607,N ,255.39077314154198,T ,,,-1.7625743531229925,0,A  
2925,2017-11-08 14:11:25.019,19,2017-11-08 14:11:25.019,2017-11-08 14:11:25.020,2017-11-08 14:10:26.000,141026000,50.251339999999999,-4.2482949999999997,1.3811494044113937,N ,270,T ,,,-1.7626147341962755,0,A  
2926,2017-11-08 14:11:36.023,23,2017-11-08 14:11:36.023,2017-11-08 14:11:36.025,2017-11-08 14:10:37.000,141037000,50.251338333333337,-4.2484133333333336,1.4272959551935651,N ,255.39077314278401,T ,,,-1.7626570582074159,0,A  
2927,2017-11-08 14:11:47.017,17,2017-11-08 14:11:47.017,2017-11-08 14:11:47.018,2017-11-08 14:10:48.000,141048000,50.251338333333337,-4.2485249999999999,1.3811494527200898,N ,270,T ,,,-1.7626972107371637,0,A  
2928,2017-11-08 14:11:57.018,18,2017-11-08 14:11:57.018,2017-11-08 14:11:57.020,2017-11-08 14:10:58.000,141058000,50.251339999999999,-4.2486283333333335,1.4272959551935651,N ,284.60922685721596,T ,,,-1.7627345964240873,0,A  
2929,2017-11-08 14:12:08.017,17,2017-11-08 14:12:08.017,2017-11-08 14:12:08.018,2017-11-08 14:11:09.000,141109000,50.251345000000001,-4.2487599999999999,1.6510661022350208,N ,282.59399383296767,T ,,,-1.7627826360358416,0,A  
2930,2017-11-08 14:12:19.015,15,2017-11-08 14:12:19.015,2017-11-08 14:12:19.016,2017-11-08 14:11:20.000,141120000,50.25134666666667,-4.248875,1.1509576760622786,N ,270,T ,,,-1.7628242176516569,0,A  
2931,2017-11-08 14:12:29.018,18,2017-11-08 14:12:29.018,2017-11-08 14:12:29.019,2017-11-08 14:11:30.000,141130000,50.25134666666667,-4.2489716666666668,1.8763904244827947,N ,258.93878117286044,T ,,,-1.7628589745781373,0,A  
2932,2017-11-08 14:12:40.016,16,2017-11-08 14:12:40.016,2017-11-08 14:12:40.017,2017-11-08 14:11:41.000,141141000,50.25134666666667,-4.2490866666666669,1.1509576760622786,N ,270,T ,,,-1.7629003276356303,0,A  
2933,2017-11-08 14:12:50.018,18,2017-11-08 14:12:50.018,2017-11-08 14:12:50.019,2017-11-08 14:11:51.000,141151000,50.251345000000001,-4.2492116666666666,1.8415323460621786,N ,270,T ,,,-1.7629450572137819,0,A  
2934,2017-11-08 14:13:00.019,19,2017-11-08 14:13:00.019,2017-11-08 14:13:00.021,2017-11-08 14:12:01.000,141201000,50.251338333333337,-4.2493249999999998,1.8763907405578362,N ,258.93878305960334,T ,,,-1.7629849002234752,0,A  
2935,2017-11-08 14:13:11.019,19,2017-11-08 14:13:11.019,2017-11-08 14:13:11.020,2017-11-08 14:12:12.000,141212000,50.251336666666667,-4.2494483333333335,1.2059453448993531,N ,287.3687921152183,T ,,,-1.7630290251795251,0,A  
2936,2017-11-08 14:13:21.020,20,2017-11-08 14:13:21.020,2017-11-08 14:13:21.022,2017-11-08 14:12:22.000,141222000,50.251334999999997,-4.2495516666666671,1.1509579578630127,N ,270,T ,,,-1.7630659540210314,0,A  
2937,2017-11-08 14:13:32.018,18,2017-11-08 14:13:32.018,2017-11-08 14:13:32.019,2017-11-08 14:12:33.000,141233000,50.251328333333333,-4.249673333333333,1.3811497425722417,N ,270,T ,,,-1.7631087929074496,0,A  
2938,2017-11-08 14:13:43.017,17,2017-11-08 14:13:43.017,2017-11-08 14:13:43.018,2017-11-08 14:12:44.000,141244000,50.251326666666664,-4.2497883333333331,1.2059455368904555,N ,252.63121073789549,T ,,,-1.7631499177141563,0,A  
2939,2017-11-08 14:13:53.020,20,2017-11-08 14:13:53.020,2017-11-08 14:13:53.021,2017-11-08 14:12:54.000,141254000,50.251326666666664,-4.2498933333333335,1.1509581591492217,N ,270,T ,,,-1.7631876755547808,0,A  
2940,2017-11-08 14:14:03.022,22,2017-11-08 14:14:03.022,2017-11-08 14:14:03.023,2017-11-08 14:13:04.000,141304000,50.251330000000003,-4.2499816666666668,1.1509580786347409,N ,270,T ,,,-1.7632198901003879,0,A  
2941,2017-11-08 14:14:14.019,19,2017-11-08 14:14:14.019,2017-11-08 14:14:14.020,2017-11-08 14:13:15.000,141315000,50.251328333333333,-4.2500933333333331,1.6113413663751721,N ,270,T ,,,-1.7632598149547711,0,A  
2942,2017-11-08 14:14:24.019,19,2017-11-08 14:14:24.019,2017-11-08 14:14:24.020,2017-11-08 14:13:25.000,141325000,50.25132,-4.2501949999999997,1.3811499841156694,N ,270,T ,,,-1.7632952291979682,0,A  
2943,2017-11-08 14:14:34.020,20,2017-11-08 14:14:34.020,2017-11-08 14:14:34.021,2017-11-08 14:13:35.000,141335000,50.251316666666668,-4.2503000000000002,1.4272966100358651,N ,284.60922006904877,T ,,,-1.7633325298367157,0,A  
2944,2017-11-08 14:14:44.021,21,2017-11-08 14:14:44.021,2017-11-08 14:14:44.023,2017-11-08 14:13:45.000,141345000,50.251308333333334,-4.2504,1.8763919419371247,N ,281.06120981677526,T ,,,-1.7633673440981936,0,A  
2945,2017-11-08 14:14:55.022,22,2017-11-08 14:14:55.022,2017-11-08 14:14:55.023,2017-11-08 14:13:56.000,141356000,50.251305000000002,-4.250515,1.6113421554169503,N ,270,T ,,,-1.763408240649661,0,A  
2946,2017-11-08 14:15:06.021,21,2017-11-08 14:15:06.021,2017-11-08 14:15:06.022,2017-11-08 14:14:07.000,141407000,50.25130166666667,-4.2506266666666663,1.205946112756711,N ,252.63121937204252,T ,,,-1.7634479371011118,0,A  
2947,2017-11-08 14:15:16.022,22,2017-11-08 14:15:16.022,2017-11-08 14:15:16.024,2017-11-08 14:14:17.000,141417000,50.251291666666667,-4.2507233333333332,1.205946382283283,N ,287.36877669902378,T ,,,-1.7634813226172614,0,A  
2948,2017-11-08 14:15:27.021,21,2017-11-08 14:15:27.021,2017-11-08 14:15:27.022,2017-11-08 14:14:28.000,141428000,50.251289999999997,-4.2508299999999997,1.6510678623656865,N ,257.40601981341968,T ,,,-1.7635194476589315,0,A  
2949,2017-11-08 14:15:37.023,23,2017-11-08 14:15:37.023,2017-11-08 14:15:37.024,2017-11-08 14:14:38.000,141438000,50.251286666666665,-4.2509416666666668,2.3298985917346791,N ,261.11143760261291,T ,,,-1.7635591490142253,0,A  
2950,2017-11-08 14:15:48.023,23,2017-11-08 14:15:48.023,2017-11-08 14:15:48.025,2017-11-08 14:14:49.000,141449000,50.251286666666665,-4.2510533333333331,1.2059464590094358,N ,252.63122444117525,T ,,,-1.7635993031978743,0,A  
2951,2017-11-08 14:15:59.022,22,2017-11-08 14:15:59.022,2017-11-08 14:15:59.023,2017-11-08 14:15:00.000,141500000,50.251289999999997,-4.2511650000000003,1.651067862485406,N ,257.40601981434793,T ,,,-1.7636399149339654,0,A  
2952,2017-11-08 14:16:09.022,22,2017-11-08 14:16:09.022,2017-11-08 14:16:09.023,2017-11-08 14:15:10.000,141510000,50.251293333333336,-4.251266666666667,1.6113425499377392,N ,270,T ,,,-1.763676930907947,0,A  
2953,2017-11-08 14:16:19.022,22,2017-11-08 14:16:19.022,2017-11-08 14:16:19.024,2017-11-08 14:15:20.000,141520000,50.251291666666667,-4.25136,1.6510678073616221,N ,257.40601938697068,T ,,,-1.7637102602556443,0,A  
2954,2017-11-08 14:16:30.023,23,2017-11-08 14:16:30.023,2017-11-08 14:16:30.024,2017-11-08 14:15:31.000,141531000,50.25130166666667,-4.2514733333333332,1.4272970306382486,N ,284.60921566814761,T ,,,-1.7637523872796699,0,A  
2955,2017-11-08 14:16:41.021,21,2017-11-08 14:16:41.021,2017-11-08 14:16:41.022,2017-11-08 14:15:42.000,141542000,50.251298333333331,-4.2515833333333335,1.3811506122511159,N ,270,T ,,,-1.7637914842500091,0,A  
2956,2017-11-08 14:16:51.021,21,2017-11-08 14:16:51.021,2017-11-08 14:16:51.022,2017-11-08 14:15:52.000,141552000,50.25130166666667,-4.2516850000000002,1.8415340207632571,N ,270,T ,,,-1.7638285004999879,0,A  
2957,2017-11-08 14:17:01.021,21,2017-11-08 14:17:01.021,2017-11-08 14:17:01.022,2017-11-08 14:16:02.000,141602000,50.251300000000001,-4.2517866666666668,1.6510675323412831,N ,257.40601725472504,T ,,,-1.7638648305751696,0,A  
2958,2017-11-08 14:17:11.023,23,2017-11-08 14:17:11.023,2017-11-08 14:17:11.024,2017-11-08 14:16:12.000,141612000,50.25130166666667,-4.2518733333333332,1.3811505155111072,N ,270,T ,,,-1.763896217314348,0,A  
2959,2017-11-08 14:17:21.024,24,2017-11-08 14:17:21.024,2017-11-08 14:17:21.025,2017-11-08 14:16:22.000,141622000,50.25130166666667,-4.2519650000000002,1.4272969836230618,N ,255.39078390358577,T ,,,-1.7639291756515241,0,A  
2960,2017-11-08 14:17:32.022,22,2017-11-08 14:17:32.022,2017-11-08 14:17:32.023,2017-11-08 14:16:33.000,141633000,50.251300000000001,-4.2520749999999996,1.3811505638197767,N ,270,T ,,,-1.7639685016858222,0,A  
2961,2017-11-08 14:17:43.020,20,2017-11-08 14:17:43.020,2017-11-08 14:17:43.021,2017-11-08 14:16:44.000,141644000,50.251303333333333,-4.252181666666667,1.2059461128737883,N ,287.36878062621759,T ,,,-1.7640073138452594,0,A  
2962,2017-11-08 14:17:53.026,26,2017-11-08 14:17:53.026,2017-11-08 14:17:53.027,2017-11-08 14:16:54.000,141654000,50.25130166666667,-4.2522833333333336,1.651067477122288,N ,257.40601688118272,T ,,,-1.7640436442193836,0,A  
2963,2017-11-08 14:18:03.026,26,2017-11-08 14:18:03.026,2017-11-08 14:18:03.028,2017-11-08 14:17:04.000,141704000,50.251305000000002,-4.2523749999999998,1.2059460747932504,N ,287.36878126852116,T ,,,-1.7640770602954194,0,A  
2964,2017-11-08 14:18:13.026,26,2017-11-08 14:18:13.026,2017-11-08 14:18:13.028,2017-11-08 14:17:14.000,141714000,50.251303333333333,-4.2524899999999999,1.1509587227504785,N ,270,T ,,,-1.764118191629797,0,A  
2965,2017-11-08 14:18:23.037,37,2017-11-08 14:18:23.037,2017-11-08 14:18:23.038,2017-11-08 14:17:24.000,141724000,50.251309999999997,-4.2525966666666664,1.3811502739677441,N ,270,T ,,,-1.7641574663044615,0,A  
2966,2017-11-08 14:18:34.025,25,2017-11-08 14:18:34.025,2017-11-08 14:18:34.026,2017-11-08 14:17:35.000,141735000,50.251313333333336,-4.2527100000000004,1.3811501774730615,N ,270,T ,,,-1.7641986792549837,0,A  
2967,2017-11-08 14:18:44.026,26,2017-11-08 14:18:44.026,2017-11-08 14:18:44.027,2017-11-08 14:17:45.000,141745000,50.25131833333333,-4.2528133333333331,1.3811500324243515,N ,270,T ,,,-1.7642365251130097,0,A  
2968,2017-11-08 14:18:54.026,26,2017-11-08 14:18:54.026,2017-11-08 14:18:54.027,2017-11-08 14:17:55.000,141755000,50.25132,-4.2529149999999998,1.611341648175838,N ,270,T ,,,-1.7642733134063464,0,A  
2969,2017-11-08 14:19:04.027,27,2017-11-08 14:19:04.027,2017-11-08 14:19:04.029,2017-11-08 14:18:05.000,141805000,50.251321666666669,-4.253026666666667,1.6113415919383782,N ,270,T ,,,-1.7643137024313327,0,A  
2970,2017-11-08 14:19:15.025,25,2017-11-08 14:19:15.025,2017-11-08 14:19:15.026,2017-11-08 14:18:16.000,141816000,50.251328333333333,-4.2531383333333332,1.3811497425722417,N ,270,T ,,,-1.7643547731221325,0,A  
2971,2017-11-08 14:19:25.025,25,2017-11-08 14:19:25.025,2017-11-08 14:19:25.026,2017-11-08 14:18:26.000,141826000,50.251331666666665,-4.2532416666666668,1.427296188927585,N ,284.60922441157732,T ,,,-1.7643923905105854,0,A  
2972,2017-11-08 14:19:35.026,26,2017-11-08 14:19:35.026,2017-11-08 14:19:35.027,2017-11-08 14:18:36.000,141836000,50.251341666666669,-4.2533466666666664,1.6510662122432251,N ,282.5939929800673,T ,,,-1.7644315231659253,0,A  
2973,2017-11-08 14:19:46.024,24,2017-11-08 14:19:46.024,2017-11-08 14:19:46.025,2017-11-08 14:18:47.000,141847000,50.251345000000001,-4.2534766666666668,1.6113408027737386,N ,270,T ,,,-1.7644787378411362,0,A  
2974,2017-11-08 14:19:57.026,26,2017-11-08 14:19:57.026,2017-11-08 14:19:57.027,2017-11-08 14:18:58.000,141858000,50.251350000000002,-4.2535783333333335,1.1509575955477742,N ,270,T ,,,-1.7645159794076957,0,A  
2975,2017-11-08 14:20:07.028,28,2017-11-08 14:20:07.028,2017-11-08 14:20:07.029,2017-11-08 14:19:08.000,141908000,50.251353333333334,-4.253681666666667,1.2059449606829336,N ,287.36879782492917,T ,,,-1.7645535971027697,0,A  
2976,2017-11-08 14:20:17.028,28,2017-11-08 14:20:17.028,2017-11-08 14:20:17.029,2017-11-08 14:19:18.000,141918000,50.251356666666666,-4.2537933333333333,1.6113404082526541,N ,270,T ,,,-1.7645942154646634,0,A  
2977,2017-11-08 14:20:27.029,29,2017-11-08 14:20:27.029,2017-11-08 14:20:27.031,2017-11-08 14:19:28.000,141928000,50.251359999999998,-4.2538966666666669,1.1509573540042388,N ,270,T ,,,-1.7646318333059958,0,A  
2978,2017-11-08 14:20:37.030,30,2017-11-08 14:20:37.030,2017-11-08 14:20:37.031,2017-11-08 14:19:38.000,141938000,50.251361666666668,-4.254011666666667,1.651065552313647,N ,282.59399809654366,T ,,,-1.7646734232882817,0,A  
2979,2017-11-08 14:20:47.031,31,2017-11-08 14:20:47.031,2017-11-08 14:20:47.032,2017-11-08 14:19:48.000,141948000,50.251370000000001,-4.2541366666666667,2.1027684654344676,N ,260.14223610327258,T ,,,-1.7647195292194988,0,A  
2980,2017-11-08 14:20:58.030,30,2017-11-08 14:20:58.030,2017-11-08 14:20:58.032,2017-11-08 14:19:59.000,141959000,50.251376666666665,-4.2542616666666664,1.6113397319306388,N ,270,T ,,,-1.7647654017646124,0,A  
2981,2017-11-08 14:21:09.029,29,2017-11-08 14:21:09.029,2017-11-08 14:21:09.030,2017-11-08 14:20:10.000,142010000,50.251383333333337,-4.2543733333333336,0.77877632801578267,N ,297.53327448725344,T ,,,-1.7648064734138376,0,A  
2982,2017-11-08 14:21:20.028,28,2017-11-08 14:21:20.028,2017-11-08 14:21:20.029,2017-11-08 14:20:21.000,142021000,50.251384999999999,-4.2544933333333335,1.3811481001988291,N ,270,T ,,,-1.7648498594225073,0,A  
2983,2017-11-08 14:21:31.028,28,2017-11-08 14:21:31.028,2017-11-08 14:21:31.030,2017-11-08 14:20:32.000,142032000,50.251398333333334,-4.2546016666666668,1.3811477137289658,N ,270,T ,,,-1.7648906461506961,0,A  
2984,2017-11-08 14:21:41.031,31,2017-11-08 14:21:41.031,2017-11-08 14:21:41.032,2017-11-08 14:20:42.000,142042000,50.251403333333336,-4.2547100000000002,1.2059438080331875,N ,287.36881495409216,T ,,,-1.7649302937355908,0,A  
2985,2017-11-08 14:21:52.024,24,2017-11-08 14:21:52.024,2017-11-08 14:21:52.025,2017-11-08 14:20:53.000,142053000,50.251404999999998,-4.2548216666666665,1.6113387738074483,N ,270,T ,,,-1.7649706793615991,0,A  
2986,2017-11-08 14:22:02.026,26,2017-11-08 14:22:02.026,2017-11-08 14:22:02.028,2017-11-08 14:21:03.000,142103000,50.25140833333333,-4.2549116666666666,1.3811474237538488,N ,270,T ,,,-1.7650034968664459,0,A  
2987,2017-11-08 14:22:12.033,33,2017-11-08 14:22:12.033,2017-11-08 14:22:12.034,2017-11-08 14:21:13.000,142113000,50.251413333333332,-4.2550033333333337,1.4272938983330807,N ,284.60924837888314,T ,,,-1.7650371433529646,0,A  
2988,2017-11-08 14:22:23.031,31,2017-11-08 14:22:23.031,2017-11-08 14:22:23.032,2017-11-08 14:21:24.000,142124000,50.251415000000001,-4.2551249999999996,1.6113384356462279,N ,270,T ,,,-1.7650811299915004,0,A  
2989,2017-11-08 14:22:33.033,33,2017-11-08 14:22:33.033,2017-11-08 14:22:33.034,2017-11-08 14:21:34.000,142134000,50.251420000000003,-4.2552366666666668,1.8763877065303949,N ,281.06123509915813,T ,,,-1.7651219782264478,0,A  
2990,2017-11-08 14:22:44.028,28,2017-11-08 14:22:44.028,2017-11-08 14:22:44.029,2017-11-08 14:21:45.000,142145000,50.251426666666667,-4.2553683333333332,1.6113380411247424,N ,270,T ,,,-1.7651702522649924,0,A  
2991,2017-11-08 14:22:54.031,31,2017-11-08 14:22:54.031,2017-11-08 14:22:54.032,2017-11-08 14:21:55.000,142155000,50.251428333333337,-4.2554800000000004,1.6510632968092258,N ,257.40598447092742,T ,,,-1.7652106430812158,0,A  
2992,2017-11-08 14:23:04.032,32,2017-11-08 14:23:04.032,2017-11-08 14:23:04.033,2017-11-08 14:22:05.000,142205000,50.251431666666669,-4.2555800000000001,1.6113378720440852,N ,270,T ,,,-1.7652470618108387,0,A  
2993,2017-11-08 14:23:15.030,30,2017-11-08 14:23:15.030,2017-11-08 14:23:15.031,2017-11-08 14:22:16.000,142216000,50.251435000000001,-4.2557183333333333,1.4272932908923253,N ,284.60925479843422,T ,,,-1.7652972791030812,0,A  
2994,2017-11-08 14:23:25.031,31,2017-11-08 14:23:25.031,2017-11-08 14:23:25.032,2017-11-08 14:22:26.000,142226000,50.251446666666666,-4.2558233333333337,1.6113373649247114,N ,270,T ,,,-1.7653366424492432,0,A  
2995,2017-11-08 14:23:35.034,34,2017-11-08 14:23:35.034,2017-11-08 14:23:35.035,2017-11-08 14:22:36.000,142236000,50.25145333333333,-4.2559316666666671,1.3811461195399899,N ,270,T ,,,-1.7653765197409936,0,A  
2996,2017-11-08 14:23:45.034,34,2017-11-08 14:23:45.034,2017-11-08 14:23:45.035,2017-11-08 14:22:46.000,142246000,50.251463333333334,-4.2560266666666671,1.427292496314174,N ,284.60926311241417,T ,,,-1.7654120535909605,0,A  
2997,2017-11-08 14:23:55.035,35,2017-11-08 14:23:55.035,2017-11-08 14:23:55.036,2017-11-08 14:22:56.000,142256000,50.251474999999999,-4.2561200000000001,1.1509545762510562,N ,270,T ,,,-1.7654472161803674,0,A  
2998,2017-11-08 14:24:05.035,35,2017-11-08 14:24:05.035,2017-11-08 14:24:05.036,2017-11-08 14:23:06.000,142306000,50.251480000000001,-4.2562350000000002,1.3811453465994221,N ,270,T ,,,-1.7654892654795733,0,A  
2999,2017-11-08 14:24:15.038,38,2017-11-08 14:24:15.038,2017-11-08 14:24:15.040,2017-11-08 14:23:16.000,142316000,50.251489999999997,-4.256358333333333,2.3019084277474935,N ,270,T ,,,-1.7655350020507097,0,A  
3000,2017-11-08 14:24:26.034,34,2017-11-08 14:24:26.034,2017-11-08 14:24:26.035,2017-11-08 14:23:27.000,142327000,50.25150166666667,-4.2564933333333332,1.6510609318438534,N ,282.59403391946,T ,,,-1.7655851638782329,0,A  
3001,2017-11-08 14:24:36.035,35,2017-11-08 14:24:36.035,2017-11-08 14:24:36.037,2017-11-08 14:23:37.000,142337000,50.251508333333334,-4.2565999999999997,1.2059413873492721,N ,287.36885092722122,T ,,,-1.7656244415507725,0,A  
3002,2017-11-08 14:24:46.036,36,2017-11-08 14:24:46.036,2017-11-08 14:24:46.037,2017-11-08 14:23:47.000,142347000,50.251516666666667,-4.2567016666666664,1.6510604368058273,N ,282.59403775754629,T ,,,-1.7656621476730698,0,A  
3003,2017-11-08 14:24:57.036,36,2017-11-08 14:24:57.036,2017-11-08 14:24:57.037,2017-11-08 14:23:58.000,142358000,50.251518333333337,-4.2568116666666667,1.2059411569360061,N ,287.36885435133831,T ,,,-1.7657019346270624,0,A  
3004,2017-11-08 14:25:07.036,36,2017-11-08 14:25:07.036,2017-11-08 14:25:07.037,2017-11-08 14:24:08.000,142408000,50.251519999999999,-4.2569066666666666,1.2059411180561164,N ,287.36885485272063,T ,,,-1.7657363249944613,0,A  
3005,2017-11-08 14:25:17.040,40,2017-11-08 14:25:17.040,2017-11-08 14:25:17.042,2017-11-08 14:24:18.000,142418000,50.251518333333337,-4.2570050000000004,1.3811442354968322,N ,270,T ,,,-1.7657714580758705,0,A  
3006,2017-11-08 14:25:27.041,41,2017-11-08 14:25:27.041,2017-11-08 14:25:27.042,2017-11-08 14:24:28.000,142428000,50.251519999999999,-4.2571166666666667,2.0717162807206799,N ,270,T ,,,-1.7658118501069133,0,A  
3007,2017-11-08 14:25:38.039,39,2017-11-08 14:25:38.039,2017-11-08 14:25:38.040,2017-11-08 14:24:39.000,142439000,50.251528333333333,-4.2572316666666667,1.427290673184973,N ,284.6092821885598,T ,,,-1.7658543531295474,0,A  
3008,2017-11-08 14:25:48.039,39,2017-11-08 14:25:48.039,2017-11-08 14:25:48.040,2017-11-08 14:24:49.000,142449000,50.251528333333333,-4.2573316666666665,1.1509532878934521,N ,270,T ,,,-1.7658903153936325,0,A  
3009,2017-11-08 14:25:58.039,39,2017-11-08 14:25:58.039,2017-11-08 14:25:58.040,2017-11-08 14:24:59.000,142459000,50.251530000000002,-4.2574300000000003,1.6510599414330556,N ,257.405958456343,T ,,,-1.7659259063914015,0,A  
3010,2017-11-08 14:26:08.040,40,2017-11-08 14:26:08.040,2017-11-08 14:26:08.041,2017-11-08 14:25:09.000,142509000,50.251534999999997,-4.2575266666666671,1.1509531269866859,N ,270,T ,,,-1.765961354957331,0,A  
3011,2017-11-08 14:26:18.042,42,2017-11-08 14:26:18.042,2017-11-08 14:26:18.043,2017-11-08 14:25:19.000,142519000,50.251541666666668,-4.2576400000000003,1.3811435591732135,N ,270,T ,,,-1.7660030340286945,0,A  
3012,2017-11-08 14:26:29.038,38,2017-11-08 14:26:29.038,2017-11-08 14:26:29.039,2017-11-08 14:25:30.000,142530000,50.251548333333332,-4.2577533333333335,1.6510593913905744,N ,282.59404580820456,T ,,,-1.7660447084760376,0,A  
3013,2017-11-08 14:26:39.043,43,2017-11-08 14:26:39.043,2017-11-08 14:26:39.044,2017-11-08 14:25:40.000,142540000,50.251553333333334,-4.2578633333333329,1.841524294477308,N ,270,T ,,,-1.7660849585644671,0,A  
3014,2017-11-08 14:26:50.040,40,2017-11-08 14:26:50.040,2017-11-08 14:26:50.041,2017-11-08 14:25:51.000,142551000,50.251558333333335,-4.2579950000000002,1.8763824596742387,N ,281.06126641933992,T ,,,-1.7661330061574672,0,A  
3015,2017-11-08 14:27:00.042,42,2017-11-08 14:27:00.042,2017-11-08 14:27:00.044,2017-11-08 14:26:01.000,142601000,50.251566666666669,-4.2581083333333334,1.5575479653317532,N ,297.53336443934063,T ,,,-1.7661749144418293,0,A  
3016,2017-11-08 14:27:11.042,42,2017-11-08 14:27:11.042,2017-11-08 14:27:11.043,2017-11-08 14:26:12.000,142612000,50.251576666666665,-4.2582283333333333,1.2059398117169289,N ,287.36887426594598,T ,,,-1.7662194476176303,0,A  
3017,2017-11-08 14:27:22.042,42,2017-11-08 14:27:22.042,2017-11-08 14:27:22.043,2017-11-08 14:26:23.000,142623000,50.251584999999999,-4.2583433333333334,1.3811423030203589,N ,270,T ,,,-1.766261951550816,0,A  
3018,2017-11-08 14:27:33.040,40,2017-11-08 14:27:33.040,2017-11-08 14:27:33.042,2017-11-08 14:26:34.000,142634000,50.25159,-4.2584499999999998,1.3811421580937484,N ,270,T ,,,-1.7663009970382801,0,A  
3019,2017-11-08 14:27:43.041,41,2017-11-08 14:27:43.041,2017-11-08 14:27:43.043,2017-11-08 14:26:44.000,142644000,50.25159166666667,-4.2585516666666665,1.611332461456578,N ,270,T ,,,-1.7663377891091701,0,A  
3020,2017-11-08 14:27:53.045,45,2017-11-08 14:27:53.045,2017-11-08 14:27:53.046,2017-11-08 14:26:54.000,142654000,50.251596666666664,-4.2586550000000001,1.3811419649809211,N ,270,T ,,,-1.766375639117477,0,A  
3021,2017-11-08 14:28:04.042,42,2017-11-08 14:28:04.042,2017-11-08 14:28:04.043,2017-11-08 14:27:05.000,142705000,50.251604999999998,-4.2587683333333333,1.6510575212452123,N ,282.59406030769514,T ,,,-1.7664175432253719,0,A  
3022,2017-11-08 14:28:14.044,44,2017-11-08 14:28:14.044,2017-11-08 14:28:14.046,2017-11-08 14:27:15.000,142715000,50.251604999999998,-4.2588749999999997,1.3811417233138534,N ,270,T ,,,-1.7664559071776855,0,A  
3023,2017-11-08 14:28:24.044,44,2017-11-08 14:28:24.044,2017-11-08 14:28:24.045,2017-11-08 14:27:25.000,142725000,50.251609999999999,-4.2589883333333329,1.6113318414926245,N ,270,T ,,,-1.7664973584647179,0,A  
3024,2017-11-08 14:28:34.046,46,2017-11-08 14:28:34.046,2017-11-08 14:28:34.047,2017-11-08 14:27:35.000,142735000,50.251613333333331,-4.2590849999999998,1.8415219757743486,N ,270,T ,,,-1.766532579219064,0,A  
3025,2017-11-08 14:28:45.044,44,2017-11-08 14:28:45.044,2017-11-08 14:28:45.045,2017-11-08 14:27:46.000,142746000,50.251609999999999,-4.2592100000000004,1.3811415785098711,N ,270,T ,,,-1.7665770829022449,0,A  
3026,2017-11-08 14:28:55.045,45,2017-11-08 14:28:55.045,2017-11-08 14:28:55.046,2017-11-08 14:27:56.000,142756000,50.251615000000001,-4.2593133333333331,1.8415219113624965,N ,270,T ,,,-1.7666149333660841,0,A  
3027,2017-11-08 14:29:05.047,47,2017-11-08 14:29:05.047,2017-11-08 14:29:05.048,2017-11-08 14:28:06.000,142806000,50.251616666666663,-4.2594216666666664,1.6113316160511455,N ,270,T ,,,-1.7666541267193141,0,A  
3028,2017-11-08 14:29:16.044,44,2017-11-08 14:29:16.044,2017-11-08 14:29:16.045,2017-11-08 14:28:17.000,142817000,50.251620000000003,-4.2595566666666667,1.6113315033303981,N ,270,T ,,,-1.766703147189598,0,A  
3029,2017-11-08 14:29:27.047,47,2017-11-08 14:29:27.047,2017-11-08 14:29:27.048,2017-11-08 14:28:28.000,142828000,50.251628333333336,-4.2596699999999998,1.3811410469893839,N ,270,T ,,,-1.7667450520025723,0,A  
